12/19/2023 Samford                 79 Valparaiso              61    
12/19/2023 Western Carolina        63 Vanderbilt              62    
12/19/2023 Miami OH                82 Wright St.              92    
12/20/2023 Alabama                 74 Arizona                 87 n   Phoenix, AZ
12/20/2023 Northwestern            65 Arizona St.             46 n   Phoenix, AZ
12/20/2023 Arkansas St.            70 Belmont                 74    
12/20/2023 Pacific                 56 Cal St. Fullerton       67    
12/20/2023 UC San Diego            67 California              71    
12/20/2023 Western Illinois        65 Central Arkansas        54    
12/20/2023 Bethune Cookman         54 Chicago St.             55    
12/20/2023 Villanova               68 Creighton               66 1  
12/20/2023 Oakland                 67 Dayton                  91    
12/20/2023 Rider                   88 Delaware                85 1  
12/20/2023 Northern New Mexico     57 Denver                  90    
12/20/2023 Baylor                  70 Duke                    78 N   New York, NY
12/20/2023 Delaware St.            50 East Carolina           79    
12/20/2023 UMKC                    57 East Tennessee St.      70    
12/20/2023 Tennessee Tech          51 Evansville              82    
12/20/2023 Mount St. Mary's        82 Georgia                 94    
12/20/2023 Jackson St.             76 Gonzaga                100    
12/20/2023 Sam Houston St.         64 Grand Canyon            76    
12/20/2023 UMBC                    81 Iowa                   103    
12/20/2023 Bryan                   55 Lipscomb               101    
12/20/2023 Saint Louis             70 N.C. State              82    
12/20/2023 North Dakota            75 Nebraska                83    
12/20/2023 UC Irvine               65 New Mexico              78    
12/20/2023 Oklahoma                69 North Carolina          81 n   Charlotte, NC
12/20/2023 Longwood                70 North Carolina Central  79    
12/20/2023 Wofford                 70 Oklahoma St.            76    
12/20/2023 Purdue Fort Wayne       48 Pittsburgh              62    
12/20/2023 Prairie View A&M        56 Rice                    82    
12/20/2023 Robert Morris           75 Saint Francis           73    
12/20/2023 Northern Arizona        51 San Francisco           91    
12/20/2023 Santa Clara             78 San Jose St.            81    
12/20/2023 Louisiana Tech          73 Seattle                 79 1  
12/20/2023 Connecticut             60 Seton Hall              75    
12/20/2023 Grambling St.           47 Southeastern Louisiana  48    
12/20/2023 Xavier                  66 St. John's              81    
12/20/2023 William Woods           75 Tennessee Martin        78    
12/20/2023 Vermont                 86 Toledo                  60    
12/20/2023 Howard                  81 UC Santa Barbara        94    
12/20/2023 Bellarmine              43 Utah                    85    
12/20/2023 Liberty                 79 Utah Valley             63    
12/20/2023 Norfolk St.             65 UTEP                    67    
12/20/2023 Radford                 66 West Virginia           65    
12/20/2023 South Dakota St.        65 Wyoming                 78 N   El Paso, TX
12/21/2023 Northern Colorado       83 Air Force               79    
12/21/2023 Gardner Webb            90 Akron                   94 1  
12/21/2023 UNC Asheville           76 Appalachian St.         63    
12/21/2023 Abilene Christian       73 Arkansas                83    
12/21/2023 Lehigh                  69 Boston College          85    
12/21/2023 SIU Edwardsville        64 Bradley                 75    
12/21/2023 Nebraska Omaha          53 Cal Poly                66    
12/21/2023 Detroit Mercy           63 Central Michigan        75    
12/21/2023 Saint Joseph's          82 Charleston              89    
12/21/2023 Kentucky Christian      79 Charleston Southern    103    
12/21/2023 Western Michigan        77 Cleveland St.           90    
12/21/2023 North Carolina A&T      85 Coastal Carolina        82    
12/21/2023 Utah Tech               71 Colorado                98    
12/21/2023 USC Upstate             59 Davidson                62    
12/21/2023 Hampton                 69 Eastern Michigan        72    
12/21/2023 Fairfield               92 Fairleigh Dickinson     69    
12/21/2023 Maine                   74 FIU                     82    
12/21/2023 Central Connecticut     82 Fordham                 80    
12/21/2023 Alcorn St.              75 George Washington       79    
12/21/2023 MSOE                    46 Green Bay               79    
12/21/2023 Holy Cross              72 Harvard                 74    
12/21/2023 Portland                56 Hawaii                  69    
12/21/2023 Texas St.               37 Houston                 72    
12/21/2023 Incarnate Word          67 Illinois Chicago        66    
12/21/2023 Southeast Missouri St.  64 Illinois St.            85    
12/21/2023 North Alabama           66 Indiana                 83    
12/21/2023 Colgate                 65 Iona                    85    
12/21/2023 Eastern Illinois        48 Iowa St.                80    
12/21/2023 Defiance                67 IUPUI                   90    
12/21/2023 Wichita St.             60 Kansas St.              69 N   Kansas City, MO
12/21/2023 Rosemont                41 La Salle               107    
12/21/2023 Quinnipiac              78 Lafayette               60    
12/21/2023 Jacksonville St.        90 Little Rock             60    
12/21/2023 Kentucky                95 Louisville              76    
12/21/2023 Lamar                   66 LSU                     87    
12/21/2023 UNC Wilmington          78 Marshall                69    
12/21/2023 Georgia Tech            73 Massachusetts           70 N   Honolulu, HI
12/21/2023 Thomas                  75 Mercer                  98    
12/21/2023 Stonehill               59 Miami FL                97    
12/21/2023 Stony Brook             55 Michigan St.            99    
12/21/2023 Ball St.                63 Minnesota               80    
12/21/2023 Manhattan               71 Monmouth                77    
12/21/2023 Alice Lloyd             39 Morehead St.           101    
12/21/2023 Temple                  56 Nevada                  80 N   Honolulu, HI
12/21/2023 South Dakota St.        65 Norfolk St.             84 N   El Paso, TX
12/21/2023 Northern Iowa           76 Northern Illinois       63    
12/21/2023 New Orleans             36 Ohio St.                78    
12/21/2023 TCU                    111 Old Dominion            87 N   Honolulu, HI
12/21/2023 Kent St.                70 Oregon                  84    
12/21/2023 Idaho St.               57 Oregon St.              76    
12/21/2023 Le Moyne                55 Penn St.                72    
12/21/2023 William & Mary          59 Pepperdine              71    
12/21/2023 Jacksonville            57 Purdue                 100    
12/21/2023 New Hampshire           81 Rhode Island            71    
12/21/2023 Buffalo                 66 Richmond                72    
12/21/2023 Bethesda                45 Sacramento St.         100    
12/21/2023 Dartmouth               57 Sacred Heart            67    
12/21/2023 Northern Kentucky       56 Saint Mary's            92    
12/21/2023 South Dakota            66 San Diego               69    
12/21/2023 Stanford                60 San Diego St.           74    
12/21/2023 Alabama A&M             67 South Alabama           83    
12/21/2023 Wisconsin River Falls   51 St. Thomas             104    
12/21/2023 Niagara                 71 Syracuse                83    
12/21/2023 Tarleton St.            46 Tennessee               65    
12/21/2023 Samford                 87 Texas Southern          65    
12/21/2023 UT Arlington            66 Texas Tech              77    
12/21/2023 Eastern Kentucky        81 Troy                    88    
12/21/2023 California Merced       57 UC Davis                80    
12/21/2023 Idaho                   67 UC Riverside            82    
12/21/2023 Florida A&M             56 UCF                     69    
12/21/2023 Virginia Lynchburg      57 UNC Greensboro         135    
12/21/2023 Hofstra                 56 UNLV                    74    
12/21/2023 Wyoming                 67 UTEP                    78    
